974320640	974320895	011502
974320896	974321151	011500
974321152	974321407	011502
974321408	974321663	011507
974321664	974323711	011506
974323712	974347315	014201
974347316	974347375	012100
974347376	974347625	014201
974347626	974347626	012102
974347627	974349567	014201
974349568	974349823	014205
974349824	974355455	014201
974355456	974355967	014209
974355968	974356735	014201
974356736	974356991	014210
974356992	974357247	014211
974357248	974357375	014200
974357376	974357503	014205
974357504	974357759	014203
974357760	974358271	014200
974358272	974358527	014231
974358528	974359039	014200
974359040	974359295	014205
974359296	974359551	014228
974359552	974359807	014202
974359808	974360063	014208
974360064	974360575	014202
974360576	974361599	014205
974361600	974362623	014202
974362624	974363647	014210
974363648	974364159	014201
974364160	974364415	014228
974364416	974364671	014201
974364672	974365695	014208
974365696	974365951	014230
974365952	974366207	014229
974366208	974366463	014231
974366464	974366719	014200
974366720	974367487	014213
974367488	974367743	014200
974367744	974368767	014228
974368768	974369791	014205
974369792	974370815	014200
974370816	974371839	014202
974371840	974373887	014210
974373888	974374911	014203
974374912	974375493	014208
974375494	974375494	014200
974375495	974375935	014208
974375936	974376191	014207
974376192	974376447	014203
974376448	974376703	014200
974376704	974376959	014207
974376960	974377215	014212
974377216	974377983	014211
974377984	974378639	014209
974378640	974378640	014200
974378641	974379007	014209
974379008	974380031	014229
974380032	974380059	014212
974380060	974380063	014200
974380064	974380543	014212
974380544	974383103	014210
974383104	974385151	014200
974385152	974387199	014205
974387200	974388735	014202
974388736	974389247	014201
974389248	974422015	014301
974422016	974430207	014306
974430208	974436351	014304
974436352	974438399	014300
974438400	974446591	014302
974446592	974447612	014303
974447613	974447613	014300
974447614	974450687	014303
974450688	974452735	014309
974452736	974454783	014310
974454784	974520319	012200
974520320	974521078	013501
974521079	974521079	013504
974521080	974528511	013501
974528512	974528767	013500
974528768	974529535	013501
974529536	974532607	013509
974532608	974536959	013501
974536960	974537983	013503
974537984	974539263	013501
974539264	974540287	013503
974540288	974540799	013501
974540800	974541055	013508
974541056	974549247	013501
974549248	974549759	013500
974549760	974553087	013501
974553088	974554879	013503
974554880	974555135	013502
974555136	974558975	013503
974558976	974559231	013502
974559232	974561279	013503
974561280	974565375	013509
974565376	974569471	013507
974569472	974577663	013504
974577664	974585855	013508
974585856	974602239	013502
974602240	974610431	013505
974610432	974610943	013506
974610944	974611199	013502
974611200	974618623	013506
974618624	974620927	013502
974620928	974623999	013500
974624000	974624255	013505
974624256	974625023	013500
974625024	974643711	013505
974643712	974651391	013502
974651392	974657535	013100
974657536	974659071	013100
974659072	974659327	013100
974659328	974661631	013100
974661632	974661887	013100
974661888	974662655	013100
974662656	974662911	013100
974662912	974664959	013100
974664960	974665215	013100
974665216	974665727	013100
974665728	974666239	013100
974666240	974667263	013100
974667264	974667519	013100
974667520	974670847	013100
974670848	974671103	013100
974671104	974671871	013100
974671872	974677503	013100
974677504	974677759	013100
974677760	974678015	013100
974678016	974680831	013100
974680832	974682623	013100
974682624	974684415	013100
974684416	974684671	013100
974684672	974686207	013100
974686208	974688255	013100
974688256	974694143	013100
974694144	974694399	013100
974694400	974695423	013100
974695424	974695935	013100
974695936	974696191	013100
974696192	974696447	013100
974696448	974697727	013100
974697728	974698495	013100
974698496	974700543	013100
974700544	974701311	013100
974701312	974704895	013100
974704896	974705151	013100
974705152	974707967	013100
974707968	974708223	013100
974708224	974710271	013100
974710272	974712063	013100
974712064	974715135	013100
974715136	974715391	013100
974715392	974718975	013100
974718976	974720511	013100
974720512	974720767	013100
974720768	974721023	013100
974721024	974721279	013100
974721280	974721535	013100
974721536	974722047	013100
974722048	974722559	013100
974722560	974723071	013100
974723072	974723839	013100
974723840	974724095	013100
974724096	974725119	013100
974725120	974728959	013100
974728960	974729215	013100
974729216	974731519	013100
974731520	974731775	013100
974731776	974732287	013100
974732288	974732799	013100
974732800	974733311	013100
974733312	974734591	013100
974734592	974734847	013100
974734848	974735359	013100
974735360	974735615	013100
974735616	974735871	013100
974735872	974736383	013100
974736384	974736639	013100
974736640	974737407	013100
974737408	974739711	013100
974739712	974739967	013100
974739968	974741503	013100
974741504	974741759	013100
974741760	974742015	013100
974742016	974742271	013100
974742272	974747391	013100
974747392	974747647	013100
974747648	974748159	013100
974748160	974748927	013100
974748928	974749183	013100
974749184	974749695	013100
974749696	974750719	013100
974750720	974750975	013100
974750976	974752767	013100
974752768	974754047	013100
974754048	974754815	013100
974754816	974755839	013100
974755840	974757887	013100
974757888	974758911	013100
974758912	974759935	013100
974759936	974774527	013100
974774528	974774783	013100
974774784	974775551	013100
974775552	974775807	013100
974775808	974782463	013100
974782464	975044607	010000
975044608	975049983	011100
975049984	975050239	012113
975050240	975136767	011100
975136768	975137023	012113
975137024	975152639	011100
975152640	975152895	011100
